Date,sto,rain,inflow,outflow
2008-09-08,3808.79,0,13.47,13.92
2008-09-09,3806.05,0,11.22,13.97
2008-09-10,3802.56,0,10.4,13.89
2008-09-11,3797.81,0,9.17,13.92
2008-09-12,3793.82,0,9.83,13.83
2008-09-13,3787.83,0,7.88,13.87
2008-09-14,3782.81,0,8.47,13.49
2008-09-15,3774.1,0,5.27,13.97
2008-09-16,3767.4,0,7.15,13.85
2008-09-17,3758.95,0,5.5,13.95
2008-09-18,3751.98,0,6.81,13.78
2008-09-19,3742.1,0,4.65,14.54
2008-09-20,3740.85,15.01,8.22,9.46
2008-09-21,3739.83,0.32,8.49,9.51
2008-09-22,3737.34,0.37,7.29,9.77
2008-09-23,3734.86,0.97,7.06,9.55
2008-09-24,3730.91,0.27,5.6,9.55
2008-09-25,3728.21,5.76,6.87,9.57
2008-09-26,3724.06,0,5.41,9.56
2008-09-27,3720.35,0.03,5.81,9.52
2008-09-28,3716.2,0,5.36,9.51
2008-09-29,3710.02,0,3.41,9.59
2008-09-30,3704.65,0,4.44,9.8
2008-10-01,3699.63,0.06,5.36,10.38
2008-10-02,3691.01,0,1.75,10.38
2008-10-03,3684.35,0,3.79,10.45
2008-10-04,3679.14,0,5.26,10.47
2008-10-05,3673.43,0.59,3.41,9.12
2008-10-06,3667,0.24,3.94,10.36
2008-10-07,3659.87,1.41,3.26,10.39
2008-10-08,3653.04,0.06,3.61,10.44
2008-10-09,3643.91,0,3.69,12.82
2008-10-10,3633.16,0.03,2.01,12.76
2008-10-11,3626,0,3.69,10.85
2008-10-12,3618.85,0,3.73,10.87
2008-10-13,3608.58,0,2.36,12.63
2008-10-14,3596.91,0,1,12.67
2008-10-15,3587.85,0,2.92,11.98
2008-10-16,3578.09,0,3.27,13.02
2008-10-17,3568.15,0,3.07,13.02
2008-10-18,3559.84,0,2.48,10.79
2008-10-19,3550.85,0,1.86,10.86
2008-10-20,3539.97,0,1.77,12.65
2008-10-21,3529.11,0,1.78,12.64
2008-10-22,3519.26,5.85,2.76,12.61
2008-10-23,3509.43,4.04,2.87,12.7
2008-10-24,3500.11,0.23,2.4,11.72
2008-10-25,3492,5.01,1.8,9.91
2008-10-26,3485.71,0.25,3.67,9.96
2008-10-27,3476.64,0,2.62,11.68
2008-10-28,3465.5,0,0.64,11.78
2008-10-29,3455.78,0,2.02,11.74
2008-10-30,3446.77,0,2.78,11.8
2008-10-31,3440.12,4.96,3.38,10.02
2008-11-01,3433.49,0.03,2.43,9.06
2008-11-02,3425.48,0,1.06,9.06
2008-11-03,3417.49,0,2.68,10.67
2008-11-04,3408.14,0,1.56,10.92
2008-11-05,3399.49,0,2.23,10.88
2008-11-06,3389.48,0,1,11
2008-11-07,3380.87,0,2.23,10.85
2008-11-08,3374.31,0.21,2.53,9.09
2008-11-09,3366.4,2.25,1.16,9.07
2008-11-10,3356.47,0.07,0.96,10.89
2008-11-11,3346.76,0,1.2,10.91
2008-11-12,3337.55,0,1.77,10.98
2008-11-13,3329.03,0,2.43,10.95
2008-11-14,3318.7,0,0.6,10.92
2008-11-15,3312.03,1.15,2.58,9.25
2008-11-16,3305.09,0.07,2.2,9.14
2008-11-17,3294.15,0.13,0.79,11.73
2008-11-18,3285.39,0.07,0.37,9.12
2008-11-19,3277.99,0,1.83,9.24
2008-11-20,3269.27,0.06,0.59,9.3
2008-11-21,3259.55,0.15,1.95,11.66
2008-11-22,3252.69,0.01,2.18,9.05
2008-11-23,3244.98,0,1.14,8.85
2008-11-24,3234.85,0.38,1,11.14
2008-11-25,3225.2,0.24,1.54,11.19
2008-11-26,3215.77,0.02,1.74,11.17
2008-11-27,3206.16,2.68,1.59,11.19
2008-11-28,3196.12,6.81,1.2,11.24
2008-11-29,3188.97,2.47,1.96,9.11
2008-11-30,3181.37,0,1.49,9.09
2008-12-01,3172.67,0,1.65,10.34
2008-12-02,3163.16,0.01,0.83,10.34
2008-12-03,3155.15,0,2.24,10.26
2008-12-04,3147.61,5.27,2.59,10.13
2008-12-05,3138.15,0.09,0.32,9.78
2008-12-06,3129.54,0,0.48,9.09
2008-12-07,3122.68,0.05,2.01,8.87
2008-12-08,3113.91,2.24,1.51,10.27
2008-12-09,3104.71,0.6,1.04,10.24
2008-12-10,3095.98,0,1.59,10.32
2008-12-11,3087.73,7.29,2.05,10.3
2008-12-12,3079.67,0,2.3,10.36
2008-12-13,3071.35,0.01,1.04,9.36
2008-12-14,3065.21,0,3.06,9.2
2008-12-15,3057.19,0,2.26,10.28
2008-12-16,3048.11,0,1.22,10.3
2008-12-17,3038.42,2.94,0.66,10.35
2008-12-18,3028.75,0.02,0.79,10.45
2008-12-19,3019.73,0.07,1.33,10.35
2008-12-20,3014.29,6.24,3.92,9.36
2008-12-21,3007.61,2.8,2.31,8.99
2008-12-22,2999.07,2.32,1.76,10.29
2008-12-23,2989.5,0.1,0.71,10.29
2008-12-24,2979.5,0.17,0.39,10.32
2008-12-25,2970.58,0,1.35,10.27
2008-12-26,2961.07,0,0.81,10.33
2008-12-27,2952.8,0.01,0.88,9.15
2008-12-28,2944.12,0,0.5,9.11
2008-12-29,2934.67,0,0.84,10.29
2008-12-30,2924.8,0.02,0.52,10.32
2008-12-31,2914.96,0,0.55,10.27
2009-01-01,2903.83,0,0.33,11.39
2009-01-02,2893.94,0,1.94,11.83
2009-01-03,2884.5,0,1,10.44
2009-01-04,2875.26,0,1.2,10.41
2009-01-05,2864.84,0,1.16,11.52
2009-01-06,2853.85,0,0.62,11.61
2009-01-07,2842.88,0,0.64,11.6
2009-01-08,2831.36,0,0.18,11.7
2009-01-09,2819.44,0,0.1,11.78
2009-01-10,2809.32,0,0.67,10.59
2009-01-11,2799.66,0,0.97,10.63
2009-01-12,2788.43,0,0.69,11.6
2009-01-13,2776.63,0.01,0.09,11.62
2009-01-14,2765.3,0,0.25,11.59
2009-01-15,2754.16,0,0.76,11.66
2009-01-16,2742.47,0,0.17,11.68
2009-01-17,2733.14,0,1.35,10.52
2009-01-18,2723.25,3.47,0.71,10.34
2009-01-19,2712.07,0.15,0.43,11.61
2009-01-20,2700.5,0.05,0.2,11.58
2009-01-21,2691.95,0.01,0.36,8.91
2009-01-22,2683.43,0.03,0.38,8.9
2009-01-23,2674.36,0,0.07,8.92
2009-01-24,2666.46,0.26,0.26,8.16
2009-01-25,2658.99,0.35,0.84,8.31
2009-01-26,2651.13,0.38,0.96,8.82
2009-01-27,2644.27,0.06,2.04,8.9
2009-01-28,2635.9,0.01,0.49,8.86
2009-01-29,2627.96,0.02,1,8.94
2009-01-30,2619.64,0.55,0.27,8.59
2009-01-31,2612.45,1.18,0.97,8.16
2009-02-01,2604.18,0.01,0.37,8.64
2009-02-02,2596.34,0,0.81,8.64
2009-02-03,2588.68,0,1.77,9.43
2009-02-04,2579.94,0,0.66,9.4
2009-02-05,2571.23,0,0.71,9.43
2009-02-06,2562.54,0,0.57,9.26
2009-02-07,2554.95,0,0.7,8.29
2009-02-08,2549.81,0,3.1,8.24
2009-02-09,2542.25,0,1.88,9.43
2009-02-10,2533.63,0,0.82,9.44
2009-02-11,2525.04,0,0.85,9.45
2009-02-12,2516.46,0.46,0.86,9.44
2009-02-13,2511.26,24.06,4.27,9.47
2009-02-14,2514.77,0,11.82,8.31
2009-02-15,2512.91,0.16,6.37,8.22
2009-02-16,2512.36,0.01,8.96,9.51
2009-02-17,2509.54,0,6.64,9.46
2009-02-18,2503.28,0,3.22,9.48
2009-02-19,2497.69,0.07,3.82,9.41
2009-02-20,2488.67,0.59,0.42,9.45
2009-02-21,2484.03,0.01,3.54,8.18
2009-02-22,2479.26,0,3.44,8.22
2009-02-23,2471.21,0.08,1.12,9.17
2009-02-24,2463.18,0.09,1.38,9.41
2009-02-25,2455.3,0.07,1.58,9.47
2009-02-26,2448.75,0.03,2.88,9.43
2009-02-27,2440.9,0,1.65,9.49
2009-02-28,2433.59,0,0.87,8.18
2009-03-01,2428.36,0,3.03,8.26
2009-03-02,2421.23,0.68,1.76,8.89
2009-03-03,2412.42,1.03,0.72,9.53
2009-03-04,2405.06,0,2.09,9.46
2009-03-05,2396.81,3.57,1.22,9.47
2009-03-06,2389.09,0.45,1.81,9.53
2009-03-07,2383.3,0,2.62,8.41
2009-03-08,2377.14,0,2.08,8.25
2009-03-09,2368.46,0,0.77,9.45
2009-03-10,2360.3,0.01,1.29,9.45
2009-03-11,2353.68,0.03,2.86,9.48
2009-03-12,2347.06,0.97,2.82,9.43
2009-03-13,2339.24,17.92,1.66,9.48
2009-03-14,2333.05,0,2.01,8.21
2009-03-15,2329.62,0.02,4.87,8.29
2009-03-16,2322.46,0,2.27,9.43
2009-03-17,2314.43,0,1.44,9.47
2009-03-18,2310.14,0,5.12,9.4
2009-03-19,2306.8,4.04,6.05,9.39
2009-03-20,2302,0.03,4.65,9.46
2009-03-21,2298.99,1.42,5.18,8.19
2009-03-22,2297.42,14.69,6.6,8.18
2009-03-23,2300.7,0.09,12.67,9.38
2009-03-24,2305.01,0.16,13.72,9.41
2009-03-25,2305.5,0,9.97,9.48
2009-03-26,2304.13,7.05,8.05,9.42
2009-03-27,2303.96,1.35,9.26,9.43
2009-03-28,2300.95,0.49,5.23,8.24
2009-03-29,2299.52,0.12,6.76,8.19
2009-03-30,2295.05,2.06,4.96,9.43
2009-03-31,2291.45,7.43,5.8,9.39
2009-04-01,2287.3,1.68,6.16,10.3
2009-04-02,2282.67,0.1,5.67,10.3
2009-04-03,2279.51,0.02,7.13,10.29
2009-04-04,2277.12,0.02,6.55,8.95
2009-04-05,2273.27,0.01,5.26,9.11
2009-04-06,2268.45,0,5.47,10.29
2009-04-07,2266.06,0,7.88,10.26
2009-04-08,2260.87,0,5.07,10.26
2009-04-09,2256.77,0,6.34,10.44
2009-04-10,2252.94,0,6.44,10.27
2009-04-11,2251.05,0,7.18,9.07
2009-04-12,2245.99,0,3.44,8.5
2009-04-13,2240.94,0,5.23,10.28
2009-04-14,2235.42,0.59,4.76,10.29
2009-04-15,2230.86,5.87,5.73,10.29
2009-04-16,2225.36,0.06,4.79,10.3
2009-04-17,2221.2,0,6.15,10.31
2009-04-18,2215.71,0,3.66,9.15
2009-04-19,2211.39,0,4.55,8.87
2009-04-20,2208.26,28.41,7.18,10.31
2009-04-21,2212.91,3.38,15,10.35
2009-04-22,2220.81,0.04,18.22,10.32
2009-04-23,2229.55,0,19.03,10.29
2009-04-24,2230.68,6.9,11.41,10.28
2009-04-25,2234.59,7.68,13.01,9.11
2009-04-26,2237.81,0.3,12.4,9.18
2009-04-27,2241.89,1.48,13.39,9.31
2009-04-28,2243.88,1.31,12.29,10.3
2009-04-29,2244.74,0.02,11.15,10.29
2009-04-30,2243.02,0,8.56,10.28
2009-05-01,2238.73,0,6.9,11.19
2009-05-02,2236.75,1.79,8.08,10.07
2009-05-03,2235.55,0.04,8.84,10.04
2009-05-04,2229.45,0.16,5.24,11.33
2009-05-05,2222.62,0.04,4.52,11.35
2009-05-06,2219.14,0.02,7.67,11.15
2009-05-07,2210.53,0,2.69,11.3
2009-05-08,2203.47,0,3.51,10.57
2009-05-09,2196.53,0.02,3.09,10.04
2009-05-10,2191.02,0,4.46,9.97
2009-05-11,2183.97,11.61,4.31,11.36
2009-05-12,2178.45,7.49,5.79,11.31
2009-05-13,2173.31,0,6.25,11.38
2009-05-14,2165.21,0,3.2,11.31
2009-05-15,2158.15,1.32,4.25,11.3
2009-05-16,2155.01,29.16,6.88,10.02
2009-05-17,2157.91,11.54,12.65,9.76
2009-05-18,2173.31,0,26.73,11.33
2009-05-19,2184.33,0,22.43,11.41
2009-05-20,2188.71,0,15.7,11.32
2009-05-21,2198.3,25.27,21.12,11.53
2009-05-22,2210.74,0.68,23.76,11.31
2009-05-23,2223.71,1.09,22.98,10.01
2009-05-24,2233.35,0.02,18.61,8.97
2009-05-25,2238.47,0,16.46,11.34
2009-05-26,2239.44,0.12,12.28,11.31
2009-05-27,2238.2,0,10.15,11.39
2009-05-28,2235.61,0.15,8.76,11.35
2009-05-29,2232.66,0,8.36,11.32
2009-05-30,2229.59,1.92,6.96,10.03
2009-05-31,2223.95,0.13,4.14,9.78
2009-06-01,2218.93,0,7.04,12.06
2009-06-02,2213.56,45.98,6.7,12.07
2009-06-03,2261.59,37.32,60.09,12.06
2009-06-04,2283.42,0.07,33.84,12.01
2009-06-05,2293.13,1.7,21.73,12.02
2009-06-06,2297.88,0.04,15.7,10.95
2009-06-07,2298.86,0.12,11.93,10.95
2009-06-08,2298.59,0.03,11.7,11.98
2009-06-09,2297.33,8.7,10.75,12.01
2009-06-10,2298.37,15.66,12.97,11.93
2009-06-11,2298.76,1.37,12.33,11.95
2009-06-12,2300.23,2.23,13.4,11.93
2009-06-13,2299.35,5.16,10.07,10.95
2009-06-14,2300.23,2.86,11.86,10.98
2009-06-15,2299.35,5.5,11.03,11.91
2009-06-16,2297.39,3.95,10,11.97
2009-06-17,2292.6,1.05,10.14,14.93
2009-06-18,2287.75,0.03,10.13,14.98
2009-06-19,2280.3,0,7.48,14.93
2009-06-20,2093.64,15.98,8.87,14.04
2009-06-21,2091,0.41,11.42,14.05
2009-06-22,2085.49,0.41,9.44,14.95
2009-06-23,2259.52,0,8.17,15.25
2009-06-24,2251.77,0,7.26,15.02
2009-06-25,2243.85,0,7.09,15.01
2009-06-26,2233.67,0,4.82,15.01
2009-06-27,2224.95,0,5.33,14.05
2009-06-28,2215.03,1.06,4.16,14.08
2009-06-29,2201.72,11.34,7.27,20.58
2009-06-30,2194.04,0.21,5.58,13.27
2009-07-01,2185.33,8.18,6.34,15.05
2009-07-02,2177.39,7.16,7.04,14.98
2009-07-03,2170.04,5.88,7.57,14.93
2009-07-04,2165.97,5.52,10.02,14.09
2009-07-05,2160.98,0.6,9.05,14.04
2009-07-06,2152.83,0.1,6.85,14.99
2009-07-07,2146.2,6.57,8.37,15
2009-07-08,2138.29,0,7.08,14.98
2009-07-09,2280.22,131.62,156.89,14.96
2009-07-10,2500.72,0.21,264.11,43.62
2009-07-11,2525.45,1.42,96.3,71.57
2009-07-12,2823.38,138.79,414.37,76.69
2009-07-13,3260.12,0.79,508.79,111.78
2009-07-14,3407.73,120.37,336.56,188.95
2009-07-15,3853.12,2.84,632.52,187.13
2009-07-16,3883.15,0.07,212.27,182.24
2009-07-17,3811.35,15.24,119.65,191.44
2009-07-18,3719.09,41.54,134.26,226.52
2009-07-19,3742.66,4.53,252.15,228.58
2009-07-20,3707.83,0.06,132.68,167.51
2009-07-21,3695.02,0.6,67.91,80.71
2009-07-22,3665.78,0,44.11,73.36
2009-07-23,3639.81,1.89,32.33,58.3
2009-07-24,3618.75,2.7,27.39,48.44
2009-07-25,3615.47,12.69,29.69,32.98
2009-07-26,3611.31,0.26,27.46,31.62
2009-07-27,3600.63,1.52,21.3,31.97
2009-07-28,3592.48,0.13,21.57,29.72
2009-07-29,3583.39,1.04,16.12,25.21
2009-07-30,3571.84,0,13.21,24.75
2009-07-31,3561.32,1.64,15.85,26.37
2009-08-01,3549.2,5.46,11.2,23.31
2009-08-02,3535,0.98,12.33,26.53
2009-08-03,3525.22,0.02,12.09,21.88
2009-08-04,3509.99,0.03,7.27,22.5
2009-08-05,3494.41,0,8.13,23.71
2009-08-06,3456.39,7.36,8,46.02
2009-08-07,3414.51,7.27,5.44,47.32
2009-08-08,3340.31,0.44,5.26,79.47
2009-08-09,3314.96,0,9.19,34.54
2009-08-10,3295.92,0.01,6.57,25.62
2009-08-11,3261.2,40.37,10.03,44.75
2009-08-12,3487.31,110.51,254.45,28.34
2009-08-13,3747.98,0.23,288.18,27.51
2009-08-14,3827.96,0,107.25,27.27
2009-08-15,3861.84,0,61.04,27.16
2009-08-16,3872.34,0,37.76,27.26
2009-08-17,3873.12,0.08,28.25,27.46
2009-08-18,3869.2,0,22.59,26.51
2009-08-19,3861.39,0.06,18,25.81
2009-08-20,3855.44,16.67,21.62,27.57
2009-08-21,3848.41,0.02,20.31,27.33
2009-08-22,3837.26,0,16.65,27.8
2009-08-23,3820.68,2.14,10.95,27.53
2009-08-24,3807.7,0.02,14.51,27.49
2009-08-25,3788.23,0,8.33,27.81
2009-08-26,3769.39,4.65,9.22,28.06
2009-08-27,3771.55,33.03,30.07,27.91
2009-08-28,3765.88,0.03,22.29,27.96
2009-08-29,3758.28,0.07,15.57,23.17
2009-08-30,3747.71,0.22,13.21,23.78
2009-08-31,3732.78,0,8.71,23.64
2009-09-01,3729.05,0,10.38,14.11
2009-09-02,3721.98,0,7.05,14.11
2009-09-03,3715.27,0,7.41,14.12
2009-09-04,3707.7,0,6.58,14.16
2009-09-05,3700.48,0,5.95,13.17
2009-09-06,3693.11,0,5.19,12.56
2009-09-07,3682.08,2.19,6.38,17.4
2009-09-08,3673.52,0.33,5.62,14.19
2009-09-09,3664.27,0.02,4.9,14.15
2009-09-10,3654.51,0,4.36,14.11
2009-09-11,3648.6,0,4.73,10.64
2009-09-12,3645.13,6.65,6.24,9.71
2009-09-13,3643.05,0,7.62,9.71
2009-09-14,3635.77,0.67,3.42,10.7
2009-09-15,3629.88,0.05,4.27,10.16
2009-09-16,3624.52,0,4.79,10.15
2009-09-17,3617.43,0,2.91,10
2009-09-18,3611.57,2.95,4.11,9.98
2009-09-19,3605.02,0,3.25,9.8
2009-09-20,3599.17,0,3.91,9.77
2009-09-21,3592.12,1.81,2.93,9.98
2009-09-22,3585.6,0.11,3.44,9.97
2009-09-23,3577.89,0,2.33,10.04
2009-09-24,3572.07,0,4.14,9.96
2009-09-25,3565.06,0,3,10.01
2009-09-26,3558.58,0.04,3.49,9.97
2009-09-27,3551.59,5.84,2.98,9.97
2009-09-28,3551.25,17.29,9.66,10
2009-09-29,3546.83,0.02,5.55,9.98
2009-09-30,3542.58,0,5.7,9.95
2009-10-01,3536.13,0,3.12,9.58
2009-10-02,3532.4,0,5.88,9.61
2009-10-03,3524.77,0,1.98,9.61
2009-10-04,3517.66,0,2.48,9.59
2009-10-05,3511.41,0,3.37,9.62
2009-10-06,3504.49,0,2.69,9.61
2009-10-07,3496.91,2.09,2.07,9.66
2009-10-08,3490.01,0.96,2.75,9.64
2009-10-09,3483.46,0.01,3.06,9.62
2009-10-10,3475.91,0,2.04,9.59
2009-10-11,3467.7,0,1.45,9.65
2009-10-12,3460.68,0,2.59,9.62
2009-10-13,3454.33,2.7,3.34,9.69
2009-10-14,3448.16,0.62,3.43,9.6
2009-10-15,3440.67,0.02,2.1,9.59
2009-10-16,3433.86,0,2.82,9.63
2009-10-17,3428.69,10.91,4.51,9.68
2009-10-18,3420.38,0,1.26,9.58
2009-10-19,3413.4,10.54,2.63,9.61
2009-10-20,3407.1,0.01,3.72,10.02
2009-10-21,3399.64,0.07,2.5,9.96
2009-10-22,3392.86,0,2.8,9.58
2009-10-23,3386.08,0.45,2.77,9.54
2009-10-24,3378.82,0,2.35,9.62
2009-10-25,3370.75,0,1.56,9.63
2009-10-26,3363.51,0,2.34,9.58
2009-10-27,3356.94,0,3.03,9.6
2009-10-28,3347.76,0,0.47,9.65
2009-10-29,3339.9,0,1.72,9.57
2009-10-30,3332.55,0,2.2,9.55
2009-10-31,3327.81,14.46,4.86,9.61
2009-11-01,3322.6,16.51,4.28,9.49
2009-11-02,3318.55,3.55,5.48,9.52
2009-11-03,3315.29,2.53,6.27,9.53
2009-11-04,3311.88,1.36,6.08,9.5
2009-11-05,3309.12,0.04,6.76,9.53
2009-11-06,3303.77,0,4.18,9.52
2009-11-07,3302.3,0,8.07,9.54
2009-11-08,3299.24,16.02,6.48,9.55
2009-11-09,3296.48,0.16,6.76,9.52
2009-11-10,3294.04,1.65,7.09,9.53
2009-11-11,3291.93,3.16,7.46,9.57
2009-11-12,3289.17,1.98,6.76,9.51
2009-11-13,3291.42,3.18,11.77,9.52
2009-11-14,3293.35,0.09,11.44,9.5
2009-11-15,3294.8,0,10.98,9.53
2009-11-16,3292.85,0,7.62,9.57
2009-11-17,3289.93,0,6.55,9.47
2009-11-18,3286.37,0,5.97,9.54
2009-11-19,3283.45,0,6.55,9.46
2009-11-20,3277.48,0,3.58,9.55
2009-11-21,3271.51,0,3.53,9.5
2009-11-22,3268.12,0,6.12,9.51
2009-11-23,3260.4,0.09,1.76,9.49
2009-11-24,3253.81,0,2.93,9.52
2009-11-25,3248.03,0.3,3.72,9.49
2009-11-26,3242.9,0.03,4.39,9.52
2009-11-27,3235.22,0,1.79,9.48
2009-11-28,3227.55,0.09,1.78,9.44
2009-11-29,3223.56,5.37,5.53,9.52
2009-11-30,3215.91,0.55,1.87,9.52
2009-12-01,3207.95,0.02,4.5,11.98
2009-12-02,3197.63,0.09,1.28,11.91
2009-12-03,3188.44,0.01,2.8,12
2009-12-04,3180.06,0.01,3.49,11.87
2009-12-05,3171.38,8.12,2.13,10.81
2009-12-06,3164.76,0.07,4.25,10.87
2009-12-07,3154.54,0.06,1.78,12.01
2009-12-08,3144.34,0.1,1.73,11.93
2009-12-09,3136.35,0.29,3.93,11.92
2009-12-10,3127.44,7.88,3.05,11.95
2009-12-11,3118.86,3.84,3.36,11.94
2009-12-12,3115.45,0,7.35,10.77
2009-12-13,3108.76,0,3.91,10.6
2009-12-14,3102.71,0,5.9,11.95
2009-12-15,3096.99,0,6.22,11.94
2009-12-16,3086.46,0.03,1.38,11.92
2009-12-17,3077.81,0.01,3.28,11.92
2009-12-18,3069.19,0,3.39,12.02
2009-12-19,3059.8,0,1.55,10.94
2009-12-20,3051.05,0,2.06,10.81
2009-12-21,3040.01,0,2.03,13.07
2009-12-22,3031.76,0.01,3.72,11.98
2009-12-23,3021.84,1.04,2.07,11.99
2009-12-24,3011.94,0,2.04,11.93
2009-12-25,3004.35,0.14,4.38,11.97
2009-12-26,2994.05,0,0.51,10.82
2009-12-27,2984.37,0.12,1.21,10.89
2009-12-28,2973.51,0,2.23,13.09
2009-12-29,2963.88,0.07,2.37,11.99
2009-12-30,2953.06,0.8,1.29,12.11
2009-12-31,2943.04,0.01,2.25,12.27
2010-01-01,2931.99,0,1.06,12.11
2010-01-02,2920.37,3.6,0.47,12.08
2010-01-03,2911.18,0.12,2.92,12.11
2010-01-04,2900.06,9.55,1,12.11
2010-01-05,2889.73,0.44,1.76,12.1
2010-01-06,2879.42,0.09,1.77,12.08
2010-01-07,2869.14,0.09,1.85,12.13
2010-01-08,2857.85,0.06,0.86,12.12
2010-01-09,2846.44,0.04,0.78,12.19
2010-01-10,2836.4,0.01,2.12,12.14
2010-01-11,2825.65,0,1.3,12.05
2010-01-12,2813.9,0,0.35,12.09
2010-01-13,2803.36,0.02,1.56,12.1
2010-01-14,2792.84,0.06,1.61,12.12
2010-01-15,2780.77,0.04,0.31,12.24
2010-01-16,2770.32,0.02,1.61,12.07
2010-01-17,2759.9,0.02,1.66,12.08
2010-01-18,2748.35,0.05,0.73,12.28
2010-01-19,2741.31,0.66,1.82,8.86
2010-01-20,2730.7,13.23,2.9,13.51
2010-01-21,2724.57,6.58,7.11,13.24
2010-01-22,2716.21,0.04,6.85,15.21
2010-01-23,2709.2,0,8.1,15.11
2010-01-24,2699.52,0,5.28,14.96
2010-01-25,2687.57,0.01,3.36,15.31
2010-01-26,2676.82,0,4.45,15.2
2010-01-27,2670.84,2.86,3.29,9.27
2010-01-28,2666.02,0.34,4.46,9.28
2010-01-29,2660.8,0,3.67,8.89
2010-01-30,2652.9,0,0.99,8.89
2010-01-31,2648.68,0,4.75,8.97
2010-02-01,2643.33,0,3.77,9.12
2010-02-02,2636.45,0.01,2.15,9.03
2010-02-03,2628.63,0,1.28,9.11
2010-02-04,2620.11,0.01,0.63,9.15
2010-02-05,2615.12,0.01,4.08,9.06
2010-02-06,2606.65,0,0.6,9.07
2010-02-07,2600.58,0.01,3.09,9.16
2010-02-08,2592.16,0.69,0.71,9.13
2010-02-09,2586.92,11.85,3.91,9.15
2010-02-10,2584.09,6.48,8.15,10.99
2010-02-11,2579.2,6.9,6.2,11.09
2010-02-12,2575.01,1.29,6.85,11.03
2010-02-13,2569.18,2.07,4.68,10.51
2010-02-14,2563.36,0.09,4.82,10.64
2010-02-15,2558.65,0.02,5.84,10.56
2010-02-16,2551.75,0.06,4.13,11.03
2010-02-17,2543.22,0,2.47,10.99
2010-02-18,2536.75,0.53,4.57,11.04
2010-02-19,2528.8,0.03,3.05,11
2010-02-20,2521.42,0.03,3.14,10.52
2010-02-21,2514.05,0,2.95,10.32
2010-02-22,2505.07,0.04,1.98,10.96
2010-02-23,2498.67,0.16,4.56,10.97
2010-02-24,2491.06,0,3.36,10.96
2010-02-25,2495.26,14.23,15.14,10.94
2010-02-26,2528.49,0.27,41.75,8.52
2010-02-27,2556.6,0.15,37.12,9.01
2010-02-28,2573.02,0.32,25.21,8.8
2010-03-01,2585.62,13.32,22.56,9.96
2010-03-02,2592.74,1.45,19.76,12.64
2010-03-03,2595.91,0.27,16.23,13.05
2010-03-04,2597.91,1.76,15.02,13.02
2010-03-05,2597.47,3.38,12.45,12.9
2010-03-06,2595.71,0.18,10.27,12.03
2010-03-07,2601.54,0.43,17.59,11.75
2010-03-08,2601.5,0.6,12.9,12.94
2010-03-09,2599.14,1.17,10.48,12.85
2010-03-10,2597.74,3.92,11.48,12.88
2010-03-11,2595.16,0.18,12.48,15.05
2010-03-12,2587.24,1.46,7.09,15.02
2010-03-13,2579.72,0,7.22,14.74
2010-03-14,2574.13,1.63,9.01,14.59
2010-03-15,2583.35,17.09,23.03,13.81
2010-03-16,2631.48,0.04,63.31,15.18
2010-03-17,2663.33,0.52,46.93,15.08
2010-03-18,2677.52,2.05,29.74,15.55
2010-03-19,2685.85,0.01,23.88,15.56
2010-03-20,2688.24,4.39,17.94,15.55
2010-03-21,2693.81,0.32,22.86,17.29
2010-03-22,2693.62,3.18,17.08,17.27
2010-03-23,2694.02,0.31,19.41,19.01
2010-03-24,2687.86,0.01,12.94,19.1
2010-03-25,2685.68,5.85,16.83,19
2010-03-26,2678.14,0.65,11.72,19.26
2010-03-27,2674.38,5.06,15.38,19.14
2010-03-28,2667.86,0.15,12.54,19.06
2010-03-29,2658.2,0,11.78,21.44
2010-03-30,2648.95,0,12.36,21.6
2010-03-31,2639.73,8.82,12.44,21.66
2010-04-01,2640.13,4.93,22.05,21.66
2010-04-02,2647.23,0.01,31.28,24.18
2010-04-03,2657.34,0,32.1,21.99
2010-04-04,2658.36,0,25.17,24.14
2010-04-05,2656.63,0,19.97,21.71
2010-04-06,2653.62,0.03,18.07,21.07
2010-04-07,2648.85,0.03,18.58,23.35
2010-04-08,2637.45,0,15.47,26.88
2010-04-09,2624.32,0.01,13.69,26.82
2010-04-10,2610.27,0,12.76,26.81
2010-04-11,2597.85,0,14.47,26.89
2010-04-12,2583.74,1.48,12.73,26.84
2010-04-13,2570.47,3.35,13.56,26.83
2010-04-14,2557.09,0.01,13.15,26.53
2010-04-15,2543,0,12.42,26.51
2010-04-16,2526.33,0,10.28,26.96
2010-04-17,2507.51,0,7.99,26.81
2010-04-18,2487.89,0,7.19,26.81
2010-04-19,2469.88,0,9.63,27.64
2010-04-20,2450.74,0,7.85,27
2010-04-21,2436.72,6.78,11.08,25.1
2010-04-22,2427.86,5.38,10.15,19.01
2010-04-23,2422.26,3.56,13.55,19.15
2010-04-24,2417.9,0.04,14.67,19.03
2010-04-25,2409.05,0,10.24,19.09
2010-04-26,2402.43,17.98,12.42,19.04
2010-04-27,2407.67,10.87,24.29,19.06
2010-04-28,2418.17,5.84,32.58,22.08
2010-04-29,2431.92,2.95,32.11,18.36
2010-04-30,2440.2,0.08,27.28,19.01
2010-05-01,2448.88,0,25.36,16.67
2010-05-02,2455.06,0.01,22.67,16.5
2010-05-03,2458.47,0.51,19.87,16.46
2010-05-04,2459.71,0,17.7,16.45
